Year    Industry        Residential     Transport       CommercialAndPublicServices	Non-energyUse                	Other
1971	314.436051	138.693744	18.089423	65.684241	13.556773	31.236694
1972	327.626073	149.210425	18.688777	69.772013	15.761459	36.527579
1973	356.391511	148.293142	17.724656	70.098557	18.373902	40.871282
1974	363.261715	151.810962	16.549676	70.779945	20.534094	44.350858
1975	340.758277	186.460922	14.604148	80.571669	24.711842	19.223239
1976	359.956448	187.587147	13.939961	87.34628	29.287702	22.27298
1977	374.033687	185.735896	13.600043	86.323842	32.666079	23.813522
1978	380.843293	194.976292	13.717304	91.010123	38.512469	26.328333
1979	398.981753	203.008708	17.262618	98.123646	40.747613	29.274786
1980	416.642324	212.288998	18.021065	95.560983	42.618206	29.589789
1981	420.084956	211.066423	18.402708	96.21066	48.111071	32.678568
1982	389.93446	216.488712	17.261714	100.94372	49.576073	32.447141
1983	391.439674	215.487897	14.467217	98.818659	53.033446	35.040003
1984	415.89194	238.171777	16.210618	107.788307	58.525103	22.86208
1985	405.530569	247.075925	16.926053	109.522312	65.036695	24.757029
1986	402.380247	247.71636	17.269968	110.136866	72.730564	26.903933
1987	425.223735	253.101075	19.487724	113.817452	76.686114	30.615799
1988	442.095656	262.61984	22.824763	124.625129	81.158512	27.029882
1989	443.518767	270.093099	23.894795	127.774869	84.635815	28.14768
1990	362.331167	274.851959	56.128761	116.557888	88.994348	45.711909
1991	353.727304	291.132456	57.744132	122.324722	89.649827	46.724098
1992	342.167086	293.813759	58.385874	120.942991	92.691014	45.671004
1993	336.809178	319.389985	59.468336	125.313027	92.901699	43.886198
1994	341.088755	315.595592	58.889982	128.712618	89.53033	40.573964
1995	369.910302	329.121346	58.893381	137.280651	89.557221	21.434007
1996	380.298835	363.245292	59.337187	142.526543	89.691747	21.91423
1997	388.61178	348.120053	55.320359	144.286501	96.353779	20.445059
1998	384.51389	339.513283	60.096345	140.660035	96.873088	20.221086
1999	391.216011	353.082263	60.637726	143.936349	99.865732	20.325087
2000	422.760359	368.259859	57.598753	143.37734	106.909564	18.807073
2001	412.961546	370.204538	58.951076	142.146195	103.589788	16.597204
2002	411.998713	379.423859	62.562186	144.118119	104.489444	16.61384
2003	415.852255	397.290199	67.115562	153.79897	106.2974	13.14609
2004	424.027642	395.225883	70.348557	158.421301	114.34037	13.161886
2005	428.557782	395.449657	73.697463	158.824827	122.273453	13.441874
2006	445.717606	391.374891	74.911371	161.561993	118.926184	17.849376
2007	456.594303	401.196071	80.442629	168.230825	126.169822	19.867453
2008	480.988521	412.842432	86.896557	175.083985	126.799981	14.423409
2009	443.038817	408.188458	77.998559	170.514743	131.063712	12.285897
2010	498.08499	424.04622	88.690455	178.273947	143.277362	11.472015
2011	517.380667	416.298408	92.987254	176.700558	155.218423	11.195317
2012	533.352195	403.134094	90.299507	173.239012	160.021904	11.64789
2013	537.167949	429.020441	95.422182	186.497424	159.624227	12.858207
2014	543.797743	421.898317	95.742265	186.872401	159.245417	12.428997
2015	531.424589	419.321774	97.432094	184.45735	161.160963	12.839357
2016	537.774311	431.241807	101.886047	187.445977	168.777536	13.136544
